administracion,ciberseguridad,data driven,machine learning engineer,programador,sistemas,herramienta
0.0,0.0,0.05185185185185185,0.06756756756756757,0.0032639738882088943,0.0075675675675675675,Big Query
0.003372681281618887,0.0,0.010699588477366255,0.0,0.03508771929824561,0.001081081081081081,abap
0.013490725126475547,0.0,0.00905349794238683,0.0,0.02733578131374949,0.011891891891891892,adobe
0.016863406408094434,0.06557377049180328,0.014814814814814815,0.0,0.024887800897592818,0.03135135135135135,aleman
0.00505902192242833,0.01639344262295082,0.006584362139917695,0.0,0.0012239902080783353,0.002162162162162162,amazon grc
0.12310286677908937,0.1639344262295082,0.43868312757201644,0.32432432432432434,0.2941656466748266,0.2810810810810811,amazon ws
0.06408094435075885,0.03278688524590164,0.02880658436213992,0.013513513513513514,0.42268461852305184,0.022702702702702703,angular
0.003372681281618887,0.0,0.0024691358024691358,0.0,0.04773561811505508,0.0,angularjs
0.01854974704890388,0.0,0.12016460905349793,0.013513513513513514,0.07221542227662178,0.05405405405405406,apache
0.0,0.0,0.006584362139917695,0.0,0.004895960832313341,0.0,apigee
0.13659359190556492,0.01639344262295082,0.097119341563786,0.04054054054054054,0.4467564259485924,0.04540540540540541,apirest
0.0016863406408094434,0.0,0.0024691358024691358,0.0,0.0024479804161566705,0.002162162162162162,appian
0.045531197301854974,0.0,0.0024691358024691358,0.0,0.005711954304365565,0.001081081081081081,appium
0.003372681281618887,0.0,0.00411522633744856,0.0,0.0795593635250918,0.0,aspnet
0.14165261382799324,0.22950819672131148,0.405761316872428,0.20270270270270271,0.23051815585475316,0.3145945945945946,azure
0.00505902192242833,0.01639344262295082,0.13580246913580246,0.05405405405405406,0.010607915136678907,0.003243243243243243,azure databricks
0.14671163575042157,0.06557377049180328,0.345679012345679,0.04054054054054054,0.44920440636474906,0.23027027027027028,base de datos
0.0,0.0,0.0,0.0,0.0012239902080783353,0.0,beautifulsoup
0.09106239460370995,0.01639344262295082,0.29876543209876544,0.06756756756756757,0.09751121991024071,0.04864864864864865,bi
0.06745362563237774,0.19672131147540983,0.2897119341563786,0.16216216216216217,0.08404732762137902,0.06594594594594595,big data
0.013490725126475547,0.0,0.0032921810699588477,0.0,0.08486332109343125,0.003243243243243243,bootstrap
0.1315345699831366,0.13114754098360656,0.08065843621399177,0.13513513513513514,0.5393716850265198,0.15783783783783784,c++
0.0387858347386172,0.01639344262295082,0.01646090534979424,0.02702702702702703,0.012647898816809465,0.041081081081081085,catalan
0.003372681281618887,0.0,0.0049382716049382715,0.0,0.0008159934720522236,0.04432432432432432,citrix
0.016863406408094434,0.0,0.007407407407407408,0.0,0.02937576499388005,0.003243243243243243,cms
0.003372681281618887,0.0,0.015637860082304528,0.0,0.028967768257853937,0.003243243243243243,cobol
0.05733558178752107,0.0,0.03868312757201646,0.0,0.046103631170950635,0.015135135135135135,confluence
0.0,0.0,0.0008230452674897119,0.0,0.012647898816809465,0.0,cordova
0.003372681281618887,0.0,0.0008230452674897119,0.0,0.0,0.010810810810810811,cpd
0.09274873524451939,0.0,0.056790123456790124,0.0,0.051407588739290085,0.03351351351351351,crm
0.0016863406408094434,0.0,0.0008230452674897119,0.0,0.010199918400652794,0.004324324324324324,crystal
0.03541315345699831,0.01639344262295082,0.019753086419753086,0.013513513513513514,0.43329253365973075,0.012972972972972972,css
0.0,0.0,0.00823045267489712,0.0,0.0,0.0,dataguard
0.0,0.0,0.01810699588477366,0.0,0.00448796409628723,0.001081081081081081,dax
0.01011804384485666,0.0,0.03868312757201646,0.0,0.028967768257853937,0.005405405405405406,db2
0.00505902192242833,0.0,0.044444444444444446,0.0,0.002039983680130559,0.006486486486486486,dba
0.00505902192242833,0.0,0.040329218106995884,0.0,0.0008159934720522236,0.0,dbt
0.011804384485666104,0.0,0.00411522633744856,0.0,0.05467156262749898,0.001081081081081081,ddd
0.0016863406408094434,0.0,0.0,0.0,0.014279885760913913,0.0,delphi
0.006745362563237774,0.0819672131147541,0.019753086419753086,0.013513513513513514,0.004079967360261118,0.20756756756756756,directorio activo
0.008431703204047217,0.01639344262295082,0.0049382716049382715,0.013513513513513514,0.05059159526723786,0.004324324324324324,django
0.05902192242833052,0.03278688524590164,0.22386831275720165,0.2567567567567568,0.2909016727866177,0.12972972972972974,docker
0.006745362563237774,0.0,0.00411522633744856,0.0,0.01795185638514892,0.002162162162162162,drupal
0.0016863406408094434,0.0,0.005761316872427983,0.02702702702702703,0.0024479804161566705,0.025945945945945945,dynatrace
0.008431703204047217,0.0,0.0032921810699588477,0.0,0.044471644226846185,0.002162162162162162,eclipse
0.00505902192242833,0.0,0.046090534979423864,0.013513513513513514,0.044879640962872294,0.022702702702702703,elasticsearch
0.008431703204047217,0.01639344262295082,0.18518518518518517,0.13513513513513514,0.032639738882088945,0.005405405405405406,etl
0.0016863406408094434,0.01639344262295082,0.005761316872427983,0.0,0.004895960832313341,0.024864864864864864,euskera
0.12478920741989881,0.06557377049180328,0.20329218106995883,0.06756756756756757,0.03019175846593227,0.10270270270270271,excel
0.0016863406408094434,0.0,0.00411522633744856,0.06756756756756757,0.018767849857201143,0.0,fastapi
0.003372681281618887,0.0,0.00411522633744856,0.10810810810810811,0.026519787841697267,0.002162162162162162,flask
0.003372681281618887,0.0,0.0008230452674897119,0.0,0.025703794369645042,0.0,flutter
0.0016863406408094434,0.04918032786885246,0.0016460905349794238,0.0,0.0036719706242350062,0.10270270270270271,fortinet
0.0016863406408094434,0.0,0.0,0.0,0.006119951040391677,0.021621621621621623,fpga
0.21585160202360876,0.1639344262295082,0.22551440329218106,0.44594594594594594,0.6393308853529172,0.12432432432432433,framework
0.0016863406408094434,0.0,0.0008230452674897119,0.0,0.0024479804161566705,0.006486486486486486,genesys
0.15177065767284992,0.03278688524590164,0.30617283950617286,0.1891891891891892,0.620563035495716,0.12216216216216216,git
0.04047217537942664,0.04918032786885246,0.20493827160493827,0.14864864864864866,0.08363933088535291,0.11567567567567567,google cloud
0.006745362563237774,0.0,0.0032921810699588477,0.0,0.012647898816809465,0.001081081081081081,google firebase
0.01854974704890388,0.0,0.06995884773662552,0.0,0.02447980416156671,0.05081081081081081,grafana
0.006745362563237774,0.0,0.023045267489711932,0.0,0.007751937984496124,0.003243243243243243,groovy
0.003372681281618887,0.01639344262295082,0.06502057613168724,0.02702702702702703,0.006527947776417789,0.00972972972972973,hadoop
0.01517706576728499,0.0,0.01646090534979424,0.0,0.011831905344757242,0.001081081081081081,hana
0.008431703204047217,0.0,0.0008230452674897119,0.0,0.0073439412484700125,0.003243243243243243,hl7
0.047217537942664416,0.0,0.023045267489711932,0.013513513513513514,0.441452468380253,0.022702702702702703,html
0.003372681281618887,0.03278688524590164,0.0008230452674897119,0.0,0.0,0.011891891891891892,hyper v
0.12310286677908937,0.14754098360655737,0.2806584362139918,0.7432432432432433,0.16442268461852305,0.12432432432432433,ia
1.0,1.0,1.0,0.40540540540540543,1.0,1.0,ingles
0.003372681281618887,0.01639344262295082,0.0032921810699588477,0.0,0.0004079967360261118,0.021621621621621623,intune
0.05396290050590219,0.09836065573770492,0.043621399176954734,0.0,0.06283149734802121,0.05837837837837838,iot
0.0,0.0,0.0024691358024691358,0.0,0.0069359445124439,0.0,jasper
0.25463743676222594,0.0819672131147541,0.21646090534979423,0.1891891891891892,0.7853937168502652,0.13837837837837838,java
0.12310286677908937,0.01639344262295082,0.06748971193415637,0.06756756756756757,0.6915544675642595,0.05297297297297297,javascript
0.008431703204047217,0.0,0.01316872427983539,0.0,0.0208078335373317,0.023783783783783784,jboss
0.0016863406408094434,0.0,0.007407407407407408,0.0,0.009791921664626682,0.005405405405405406,jcl
0.00505902192242833,0.0,0.005761316872427983,0.0,0.01346389228886169,0.0,jee
0.193929173693086,0.0,0.11193415637860082,0.013513513513513514,0.1419828641370869,0.07891891891891892,jira
0.028667790893760536,0.0,0.007407407407407408,0.0,0.009791921664626682,0.005405405405405406,jmeter
0.008431703204047217,0.0,0.0024691358024691358,0.0,0.06038351693186454,0.003243243243243243,jpa
0.0,0.0,0.0016460905349794238,0.0,0.023663810689514484,0.0,jsf
0.00505902192242833,0.01639344262295082,0.0,0.0,0.0032639738882088943,0.043243243243243246,juniper
0.04890387858347386,0.0,0.009876543209876543,0.0,0.07792737658098735,0.002162162162162162,junit
0.01854974704890388,0.0,0.0897119341563786,0.12162162162162163,0.11587107303141575,0.015135135135135135,kafka
0.07082630691399662,0.0,0.03045267489711934,0.04054054054054054,0.0689514483884129,0.015135135135135135,kanban
0.008431703204047217,0.0,0.024691358024691357,0.0,0.008159934720522236,0.02810810810810811,kibana
0.008431703204047217,0.0,0.0049382716049382715,0.0,0.08853529171766626,0.003243243243243243,kotlin
0.0775716694772344,0.01639344262295082,0.24609053497942388,0.16216216216216217,0.21052631578947367,0.17513513513513515,kubernetes
0.003372681281618887,0.0,0.0016460905349794238,0.0,0.0073439412484700125,0.001081081081081081,lamp
0.006745362563237774,0.0,0.0024691358024691358,0.0,0.0587515299877601,0.0,laravel
0.0,0.03278688524590164,0.005761316872427983,0.0,0.0016319869441044472,0.02702702702702703,ldap
0.043844856661045525,0.0,0.02551440329218107,0.013513513513513514,0.02284781721746226,0.021621621621621623,lean
0.006745362563237774,0.0,0.0,0.0,0.010607915136678907,0.005405405405405406,liferay
0.003372681281618887,0.0,0.010699588477366255,0.04054054054054054,0.008567931456548347,0.002162162162162162,llm
0.06070826306913996,0.06557377049180328,0.3069958847736625,1.0,0.08200734394124846,0.0627027027027027,machine learning
0.00505902192242833,0.0,0.0016460905349794238,0.0,0.013055895552835577,0.0,magento
0.00505902192242833,0.0,0.006584362139917695,0.0,0.01346389228886169,0.006486486486486486,mariadb
0.0016863406408094434,0.0,0.013991769547325103,0.0,0.014687882496940025,0.043243243243243246,matlab
0.025295109612141653,0.0,0.023868312757201644,0.013513513513513514,0.08975928192574459,0.008648648648648649,maven
0.29679595278246207,0.11475409836065574,0.36954732510288063,0.2567567567567568,0.26397388820889434,0.38270270270270274,microsoft 365
0.023608768971332208,0.0819672131147541,0.03539094650205761,0.04054054054054054,0.021623827009383926,0.09513513513513513,microsoft exchange
0.023608768971332208,0.0,0.06419753086419754,0.04054054054054054,0.0346797225622195,0.012972972972972972,microsoft forms
0.05564924114671163,0.01639344262295082,0.23621399176954733,0.04054054054054054,0.04039167686658507,0.02918918918918919,microsoft powerbi
0.0016863406408094434,0.01639344262295082,0.00411522633744856,0.0,0.0004079967360261118,0.03891891891891892,microsoft sccm
0.03035413153456998,0.0,0.07489711934156379,0.0,0.14279885760913913,0.02810810810810811,mongo
0.0016863406408094434,0.0,0.0008230452674897119,0.0,0.004079967360261118,0.0075675675675675675,moodle
0.00505902192242833,0.0,0.0016460905349794238,0.0,0.02692778457772338,0.002162162162162162,mvvm
0.03204047217537943,0.03278688524590164,0.09876543209876543,0.0,0.18563851489188085,0.05945945945945946,mysql
0.0,0.0,0.011522633744855966,0.0,0.0004079967360261118,0.04432432432432432,nagios
0.00505902192242833,0.0,0.0,0.0,0.006527947776417789,0.0,netcore
0.003372681281618887,0.0,0.0024691358024691358,0.0,0.025703794369645042,0.0,next js
0.026981450252951095,0.09836065573770492,0.10452674897119342,0.1891891891891892,0.012647898816809465,0.004324324324324324,nlp
0.0,0.0,0.0016460905349794238,0.0,0.0008159934720522236,0.0,nltk
0.03709949409780776,0.01639344262295082,0.022222222222222223,0.05405405405405406,0.2460220318237454,0.023783783783783784,nodejs
0.023608768971332208,0.0,0.10534979423868313,0.06756756756756757,0.11954304365565076,0.018378378378378378,nosql
0.0,0.0,0.031275720164609055,0.0945945945945946,0.006527947776417789,0.002162162162162162,numpy
0.008431703204047217,0.03278688524590164,0.0049382716049382715,0.0,0.015095879232966136,0.00972972972972973,oauth
0.021922428330522763,0.01639344262295082,0.040329218106995884,0.0,0.03631170950632395,0.03891891891891892,openshift
0.0,0.0,0.009876543209876543,0.0,0.0,0.0,oracle rman
0.003372681281618887,0.0,0.06666666666666667,0.17567567567567569,0.007751937984496124,0.0075675675675675675,pandas
0.0016863406408094434,0.0,0.00823045267489712,0.0,0.00448796409628723,0.0,pentaho
0.028667790893760536,0.03278688524590164,0.02962962962962963,0.0,0.2150142798857609,0.02702702702702703,php
0.008431703204047217,0.0,0.02139917695473251,0.0,0.0762953896368829,0.006486486486486486,pl/sql
0.0387858347386172,0.0,0.0897119341563786,0.02702702702702703,0.12443900448796409,0.02810810810810811,postgresql
0.07251264755480606,0.0,0.0049382716049382715,0.013513513513513514,0.021215830273357814,0.006486486486486486,postman
0.0,0.0,0.0016460905349794238,0.0,0.0004079967360261118,0.003243243243243243,power shell
0.043844856661045525,0.06557377049180328,0.053497942386831275,0.0,0.005303957568339453,0.03891891891891892,powerpoint
0.0016863406408094434,0.0,0.0016460905349794238,0.0,0.005711954304365565,0.0,programacion funcional
0.0,0.0,0.04197530864197531,0.0,0.004895960832313341,0.025945945945945945,puppet
0.003372681281618887,0.0,0.0,0.0,0.002039983680130559,0.0,puppeteer
0.003372681281618887,0.0,0.097119341563786,0.06756756756756757,0.0073439412484700125,0.001081081081081081,pyspark
0.1315345699831366,0.24590163934426232,0.7777777777777778,0.918918918918919,0.3778049775601795,0.28864864864864864,python
0.003372681281618887,0.03278688524590164,0.03950617283950617,0.40540540540540543,0.011831905344757242,0.014054054054054054,pytorch
0.013490725126475547,0.0,0.06172839506172839,0.0,0.009791921664626682,0.001081081081081081,qlik sense
0.0016863406408094434,0.0,0.056790123456790124,0.0,0.022439820481436147,0.002162162162162162,query
0.006745362563237774,0.0,0.0024691358024691358,0.0,0.017543859649122806,0.001081081081081081,rails
0.05733558178752107,0.04918032786885246,0.023868312757201644,0.04054054054054054,0.38922888616891066,0.015135135135135135,react
0.008431703204047217,0.0,0.027983539094650206,0.0,0.015095879232966136,0.061621621621621624,redhat enterprise
0.003372681281618887,0.0,0.0,0.0,0.0554875560995512,0.002162162162162162,redux
0.003372681281618887,0.0,0.0049382716049382715,0.0,0.008567931456548347,0.03135135135135135,remedy
0.01517706576728499,0.01639344262295082,0.00411522633744856,0.06756756756756757,0.09465524275805794,0.008648648648648649,restful
0.01011804384485666,0.03278688524590164,0.01810699588477366,0.02702702702702703,0.031415748674010605,0.032432432432432434,ruby
0.003372681281618887,0.0,0.005761316872427983,0.0,0.0028559771521827824,0.0,s4
0.04890387858347386,0.0,0.05185185185185185,0.0,0.0485516115871073,0.015135135135135135,salesforce
0.0016863406408094434,0.0,0.048559670781893,0.04054054054054054,0.0069359445124439,0.002162162162162162,sas
0.0,0.0,0.0016460905349794238,0.0,0.04895960832313342,0.0,sass
0.013490725126475547,0.01639344262295082,0.00905349794238683,0.0,0.025703794369645042,0.05297297297297297,scada
0.00505902192242833,0.0,0.11193415637860082,0.06756756756756757,0.03182374541003672,0.011891891891891892,scala
0.23946037099494097,0.03278688524590164,0.09382716049382715,0.08108108108108109,0.26397388820889434,0.05081081081081081,scrum
0.13322091062394603,0.0,0.010699588477366255,0.0,0.03549571603427173,0.00972972972972973,selenium
0.016863406408094434,0.0,0.012345679012345678,0.0,0.013055895552835577,0.04216216216216216,servicenow
0.01854974704890388,0.01639344262295082,0.014814814814814815,0.0,0.018767849857201143,0.041081081081081085,sharepoint
0.01517706576728499,0.03278688524590164,0.05267489711934156,0.0,0.02937576499388005,0.05837837837837838,shell
0.0016863406408094434,0.0,0.0,0.0,0.009791921664626682,0.018378378378378378,simulink
0.01011804384485666,0.0,0.07983539094650205,0.06756756756756757,0.008567931456548347,0.002162162162162162,snowflake
0.03204047217537943,0.01639344262295082,0.01646090534979424,0.0,0.10199918400652795,0.011891891891891892,soap
0.025295109612141653,0.0,0.0016460905349794238,0.0,0.0069359445124439,0.001081081081081081,soapui
0.11467116357504215,0.0819672131147541,0.1325102880658436,0.16216216216216217,0.18033455732354142,0.0681081081081081,solid
0.01517706576728499,0.03278688524590164,0.01316872427983539,0.0,0.04079967360261118,0.003243243243243243,sonarqube
0.013490725126475547,0.01639344262295082,0.2205761316872428,0.13513513513513514,0.02692778457772338,0.011891891891891892,spark
0.011804384485666104,0.22950819672131148,0.0205761316872428,0.0,0.005711954304365565,0.011891891891891892,splunk
0.01854974704890388,0.0,0.010699588477366255,0.0,0.08935128518971848,0.002162162162162162,springboot
0.193929173693086,0.06557377049180328,0.6905349794238683,0.21621621621621623,0.6295389636882905,0.2227027027027027,sql
0.0016863406408094434,0.0,0.00905349794238683,0.0,0.004079967360261118,0.001081081081081081,ssas
0.0016863406408094434,0.0,0.010699588477366255,0.0,0.010199918400652794,0.001081081081081081,ssis
0.021922428330522763,0.0,0.00411522633744856,0.0,0.03182374541003672,0.0,swagger
0.006745362563237774,0.0,0.0049382716049382715,0.0,0.058343533251733984,0.0,symfony
0.011804384485666104,0.0,0.1382716049382716,0.04054054054054054,0.0069359445124439,0.003243243243243243,tableau
0.003372681281618887,0.03278688524590164,0.04773662551440329,0.44594594594594594,0.014687882496940025,0.015135135135135135,tensorflow
0.02023608768971332,0.01639344262295082,0.1794238683127572,0.0945945945945946,0.039575683394532844,0.1254054054054054,terraform
0.0016863406408094434,0.0,0.0024691358024691358,0.0,0.0036719706242350062,0.002162162162162162,tibco
0.042158516020236084,0.01639344262295082,0.010699588477366255,0.0,0.24643002855977153,0.014054054054054054,typescript
0.0,0.03278688524590164,0.013991769547325103,0.0,0.00448796409628723,0.03135135135135135,ubuntu
0.03709949409780776,0.0,0.01646090534979424,0.0,0.14443084455324356,0.0075675675675675675,ui
0.0016863406408094434,0.0,0.005761316872427983,0.0,0.013055895552835577,0.001081081081081081,uipath
0.00505902192242833,0.0,0.01646090534979424,0.0,0.026111791105671155,0.008648648648648649,unified modeling language
0.003372681281618887,0.0,0.005761316872427983,0.0,0.019991840065279477,0.008648648648648649,unity
0.05227655986509275,0.0,0.05925925925925926,0.06756756756756757,0.17054263565891473,0.036756756756756756,ux
0.008431703204047217,0.0,0.00823045267489712,0.0,0.05507955936352509,0.001081081081081081,ux/ui
0.0,0.0,0.0,0.0,0.011015911872705019,0.001081081081081081,vb
0.003372681281618887,0.0,0.022222222222222223,0.0,0.008159934720522236,0.004324324324324324,vba
0.0016863406408094434,0.0,0.0016460905349794238,0.0,0.01591187270501836,0.001081081081081081,vbnet
0.021922428330522763,0.0,0.02633744855967078,0.013513513513513514,0.05018359853121175,0.010810810810810811,visual studio
0.0016863406408094434,0.0,0.0024691358024691358,0.0,0.0,0.03027027027027027,vsphere
0.025295109612141653,0.0,0.00905349794238683,0.0,0.1587107303141575,0.003243243243243243,vuejs
0.0016863406408094434,0.0,0.011522633744855966,0.0,0.011015911872705019,0.020540540540540542,weblogic
0.011804384485666104,0.0,0.02139917695473251,0.05405405405405406,0.07915136678906569,0.015135135135135135,xml
0.0016863406408094434,0.0,0.006584362139917695,0.0,0.0028559771521827824,0.004324324324324324,yaml
0.0016863406408094434,0.0,0.009876543209876543,0.0,0.0,0.04216216216216216,zabbix
0.0,0.0,0.0008230452674897119,0.0,0.002039983680130559,0.006486486486486486,zos
